sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
People are playing cricket.,Men are playing cricket.,3.200000047683716,10,0.6400000095367432,0.9999998807907104,1.0,0.6015788404110303,0.9536469578742981,0.6998580703143664,0.648755682812542,0.9536469578742981,0.9176547668767051,0.018487465759703857,0.9698085784912109,0.843563179006762,0.0835015461094777,0.9786062836647034,0.8734614572297901,0.30930284228111093,0.977719783782959,0.8729476972156137,0.1136309368327037,glove-wiki-gigaword-300
A man is playing a guitar.,A man is playing a flute.,1.5829999446868896,11,0.31659998893737795,0.9999999403953552,1.0,0.5740782894762886,0.9720554351806641,0.7712091438671067,0.6160035408513903,0.9720554947853088,0.9121223361823974,0.0436227652138343,0.9404999017715454,0.7521375318820908,0.12309871709283919,0.907209038734436,0.7391484033492002,0.2592290893237591,0.9179343581199646,0.7444905933533588,0.12165200540026833,glove-wiki-gigaword-300
The cougar is chasing the bear.,A cougar is chasing a bear.,5.0,12,1.0,1.0,1.0,0.6100651205807163,0.8914394974708557,0.6272682874062515,0.3302162033371314,0.8914395570755005,0.8568352403820299,0.02410190431977368,0.910470724105835,0.7103109609751057,0.09556555489776027,0.9273306727409363,0.763219672402113,0.2913112134928858,0.9190195202827454,0.7324504481247659,0.14260379868887652,glove-wiki-gigaword-300
The man cut down a tree with an axe.,A man chops down a tree with an axe.,5.0,13,1.0,0.9999999403953552,1.0,0.5740782894762886,0.9640185832977295,0.7712285575445859,0.4368605618333,0.9640184044837952,0.8744711503596622,0.07448838065814307,0.9848284125328064,0.8490348150319452,0.22545606907409066,0.9933299422264099,0.9107658516420178,0.46207595797513157,0.9900586009025574,0.8758249191141649,0.25778748467219814,glove-wiki-gigaword-300
The man is playing the guitar.,A man is playing a guitar.,4.908999919891357,14,0.9817999839782715,0.9999999403953552,1.0,0.5740782894762886,0.9240124225616455,0.6272682874062515,0.5592410088236176,0.9240126013755798,0.8568352403820299,0.039745561854759595,0.9408079981803894,0.7555554755920634,0.11508782545456407,0.9564022421836853,0.8268556991400056,0.2522735685262346,0.9510532021522522,0.8065849669880096,0.11965598053234272,glove-wiki-gigaword-300
A man is finding something.,A woman is slicing something.,0.800000011920929,15,0.1600000023841858,0.6998662948608398,0.5692522217802776,0.464702756332639,0.933148980140686,0.6631707779934668,0.4882256423683258,0.933148980140686,0.8891073420195446,0.0229771906876389,0.926620364189148,0.7643298432572864,0.06475333094918863,0.9227420687675476,0.7789524719935257,0.13220766685941335,0.9219548106193542,0.7733768093775997,0.07260292170369617,glove-wiki-gigaword-300
The girl sang into a microphone.,The lady sang into the microphone.,2.4000000953674316,16,0.48000001907348633,0.41085052490234375,0.35494792911076334,0.3596414333842135,0.9308075308799744,0.6891744609501312,0.404542958904617,0.9308075308799744,0.8806131483730507,0.0291788292098768,0.9442636370658875,0.761574772956592,0.12089134634992373,0.953168511390686,0.7986821048585659,0.37685055157677205,0.9492188096046448,0.7798283001258633,0.17303782341420368,glove-wiki-gigaword-300
A man is climbing a rope.,A man climbs a rope.,5.0,17,1.0,0.9999999403953552,1.0,0.5740782894762886,0.9588741660118103,0.7406049474221471,0.5172598170297313,0.9588742256164551,0.8910963446994301,0.030177515504310998,0.9640923142433167,0.8099373179112773,0.10939771242721281,0.9698989391326904,0.8483648801649654,0.316912912142155,0.9672596454620361,0.8371575508819226,0.13623736223592484,glove-wiki-gigaword-300
Kittens are eating food.,Kittens are eating from dishes.,4.0,18,0.8,0.9999998807907104,1.0,0.6015788404110303,0.9134400486946106,0.633895146908592,0.4369777681946948,0.9134401082992554,0.8880007070361122,0.01533356395406474,0.9013650417327881,0.7079891587316787,0.07561961923028131,0.8960971832275391,0.7036564823385151,0.3124958303605522,0.8968126773834229,0.7027298828134017,0.12271821862962512,glove-wiki-gigaword-300
A man is speaking.,A man is spitting.,0.6359999775886536,19,0.12719999551773073,0.9999999403953552,1.0,0.5740782894762886,0.9070724844932556,0.5965999855252065,0.5184455860414329,0.9070725440979004,0.8893254603176958,0.013946191814785727,0.8592199087142944,0.691156367191705,0.03905337358521016,0.8188686370849609,0.6624686516717961,0.1215149872395915,0.8267590403556824,0.676504620932096,0.04934698062390544,glove-wiki-gigaword-300
A woman is cooking eggs.,A woman is cooking something.,3.0,20,0.6000000000000001,0.9999999403953552,1.0,0.634538405288521,0.9346741437911987,0.6658881647662849,0.5354955592219405,0.9346741437911987,0.8900019832929046,0.02534936149597631,0.9040228724479675,0.7027482054109466,0.08952323705868127,0.8832859992980957,0.6915430543277008,0.251146397858788,0.8866022825241089,0.6960443567831283,0.11090080798091387,glove-wiki-gigaword-300
A man is playing a guitar.,A man is playing a trumpet.,1.7139999866485596,21,0.34279999732971195,0.9999999403953552,1.0,0.5740782894762886,0.9776605367660522,0.7939733413659914,0.612702786027755,0.9776606559753418,0.9208659786891664,0.043397308040036234,0.9524721503257751,0.780096357540351,0.12088144651015169,0.9259224534034729,0.773510480926344,0.2442894492118051,0.9344086050987244,0.775504344804844,0.1181384568745954,glove-wiki-gigaword-300
An animal is chewing on something.,An animal is chewing on a key chain.,3.200000047683716,22,0.6400000095367432,0.9999999403953552,1.0,0.6737962994905762,0.9313398003578186,0.688444439972798,0.40922507114201534,0.9313398599624634,0.8420917586273973,0.04079125587996374,0.8896482586860657,0.623206283602084,0.13497751081951087,0.858710765838623,0.6466129922142565,0.30456185915921175,0.8717573881149292,0.6202169499696908,0.17343750905672164,glove-wiki-gigaword-300
A man is playing a flute.,A man is playing guitar.,2.1670000553131104,23,0.4334000110626221,0.9999999403953552,1.0,0.5740782894762886,0.954150378704071,0.7140431177637845,0.5818449225535017,0.954150378704071,0.8876522765362297,0.03395881818532689,0.9211967587471008,0.7212455495648056,0.10304402995099125,0.8923943638801575,0.7199617397623884,0.24713481117099065,0.8997185826301575,0.7214517476222457,0.10791059953694618,glove-wiki-gigaword-300
A man is playing soccer.,A man is playing flute.,1.0,24,0.2,0.9999999403953552,1.0,0.5740782894762886,0.9191769361495972,0.6199968437835153,0.5396720843783126,0.9191766977310181,0.8748933931262308,0.025558959950337586,0.8675071597099304,0.6589618442274207,0.07825671239823377,0.8270596265792847,0.6490024396517694,0.20114640535476905,0.8354588150978088,0.6555693177142164,0.08423454438499281,glove-wiki-gigaword-300
A girl is riding a horse.,A girl is riding a bicycle.,1.9170000553131104,25,0.3834000110626221,0.9999999403953552,1.0,0.6574809491573479,0.9647148847579956,0.7470803885781651,0.601577578372644,0.9647148847579956,0.9028545838808455,0.042637385849015184,0.9340571165084839,0.7366496424870569,0.1255717557731409,0.9069720506668091,0.7417365637411361,0.25061710663827585,0.9167850017547607,0.735315452546633,0.1341160335746307,glove-wiki-gigaword-300
A man is lifting weights in a garage.,A man is lifting weights.,4.25,26,0.8500000000000001,0.9999999403953552,1.0,0.5740782894762886,0.9593680500984192,0.7591861297237216,0.43132248104185955,0.9593679904937744,0.8380565457108509,0.035195115370466344,0.9116683006286621,0.6667398979031878,0.11595973182801687,0.8599172234535217,0.6646413486703695,0.2781935465300279,0.879314661026001,0.6556741792728924,0.13657995666156952,glove-wiki-gigaword-300
An animal is biting a persons finger.,A slow loris is biting a persons finger.,3.0,27,0.6000000000000001,0.12728050351142883,0.2382576621359317,0.20499032824399707,0.8823925256729126,0.6094580379406349,0.320775017782639,0.8823925256729126,0.820654163104564,0.03917329845080267,0.9322860836982727,0.6953623942115319,0.1790201901761888,0.9564053416252136,0.7670643895563183,0.5639823208786608,0.9475064277648926,0.7291893027654277,0.26017638570609347,glove-wiki-gigaword-300
A woman is reading.,A woman is kneading dough.,1.0,28,0.2,0.9999999403953552,1.0,0.634538405288521,0.7587401866912842,0.3679397443920459,0.3708734720429596,0.7587401866912842,0.8118097577034874,0.012569106578225448,0.6805672645568848,0.47226502663172143,0.03571136379392173,0.6323378086090088,0.4449010053656597,0.12200203860700085,0.6397581696510315,0.46130475873049837,0.04804234146655015,glove-wiki-gigaword-300
A man is crying.,A woman is dancing.,0.6000000238418579,29,0.12000000476837158,0.6998662948608398,0.5692522217802776,0.464702756332639,0.9016604423522949,0.5836207261699262,0.5324749628968756,0.9016605615615845,0.8857645613667621,0.014435111064157449,0.8774679899215698,0.7085082486843157,0.045387603276542746,0.8561723828315735,0.7051994798208101,0.15197696754884868,0.8605179190635681,0.7098688429934159,0.06053372535811838,glove-wiki-gigaword-300
The lady cracked an egg into a bowl.,The man is cracking eggs into a bowl.,2.5999999046325684,30,0.5199999809265137,0.3015148937702179,0.32487855569743296,0.2880716643092881,0.9382402300834656,0.7032123702340881,0.4221875813328265,0.9382402300834656,0.8534350325657281,0.05677397021928781,0.9631147384643555,0.7671801084195783,0.21544666395946516,0.976315438747406,0.839798154535766,0.5488910370704746,0.9709018468856812,0.8017137301058959,0.2779989771176612,glove-wiki-gigaword-300
A band is performing on a stage.,A band is playing onstage.,5.0,31,1.0,0.9999999403953552,1.0,0.7633687684756365,0.9222100973129272,0.633450702933547,0.5266140947777301,0.922210156917572,0.818936447955593,0.0365467092899536,0.8911373019218445,0.6524016082027719,0.10655397678164692,0.8706536293029785,0.7032755907904757,0.20651157881701723,0.8772642612457275,0.6742872532843278,0.12418989024113417,glove-wiki-gigaword-300
Elephants are walking down a trail.,A herd of elephants are walking along a trail.,4.599999904632568,32,0.9199999809265137,0.09502904862165451,0.24453620533832143,0.1865378318262511,0.9484366178512573,0.728536004714647,0.41967055524095787,0.9484367370605469,0.8267160168568184,0.04745682124212573,0.9699164628982544,0.7694450264541737,0.16892931818602697,0.9797229766845703,0.868112550514522,0.3856678491826607,0.9755448698997498,0.8122188322715057,0.214208272057862,glove-wiki-gigaword-300
A man is playing a guitar.,A man plays the guitar.,5.0,33,1.0,0.9999999403953552,1.0,0.5740782894762886,0.956362247467041,0.7150506278691804,0.5855960761675417,0.9563623666763306,0.8772085362214971,0.03417843977567052,0.9609776735305786,0.7979446830373099,0.11070601227676193,0.9676828980445862,0.8482683659580413,0.27958468816943793,0.9644734859466553,0.8348976737826163,0.1234657530689651,glove-wiki-gigaword-300
A man sitting on the floor plays a guitar.,A man sitting on the floor in a room is strumming a guitar.,4.800000190734863,34,0.9600000381469727,0.9999999403953552,1.0,0.5740782894762886,0.9754049777984619,0.8043404396935302,0.48388080209304807,0.9754049777984619,0.7888009979320854,0.11747036036825696,0.9583376049995422,0.6941771341511501,0.27047971314693914,0.9510476589202881,0.7851897931450345,0.4256882922221251,0.9521811604499817,0.7308147060403892,0.26912884457980035,glove-wiki-gigaword-300
A puppy plays with a plastic container.,The dog is playing with a plastic container.,3.799999952316284,35,0.7599999904632568,0.5936061143875122,0.4692551079105981,0.44979966523527315,0.9418985247612,0.7143511240255223,0.41266333831769775,0.9418985247612,0.8563761402836167,0.04839587989651151,0.9733580350875854,0.8137460388982839,0.1791079545239252,0.9871967434883118,0.8900158915704495,0.43350457652129804,0.9822865128517151,0.8601948494752846,0.2242585646368002,glove-wiki-gigaword-300
A man plays the violin.,A man is playing violin.,5.0,36,1.0,0.9999999403953552,1.0,0.5740782894762886,0.9588804244995117,0.7386347301434906,0.5253567735055135,0.9588804841041565,0.9139519775684888,0.02484056159561389,0.9594835042953491,0.8120116307521894,0.09427445301784206,0.9626919031143188,0.8329529974855747,0.30157512299780465,0.9606778025627136,0.8274701846909197,0.11995939101508185,glove-wiki-gigaword-300
A man plays the piano.,A man is playing a piano.,5.0,37,1.0,0.9999999403953552,1.0,0.5740782894762886,0.9559715390205383,0.7138751901484244,0.5878380775553165,0.9559715390205383,0.8772085362214971,0.03430971382225129,0.9610094428062439,0.7976367110688138,0.11161965274564183,0.9679938554763794,0.8486618427509591,0.28254803687003205,0.9647255539894104,0.8350429942213669,0.12440152594478895,glove-wiki-gigaword-300
A man is eating food.,A man is eating something.,4.199999809265137,38,0.8399999618530274,0.9999999403953552,1.0,0.5740782894762886,0.9532804489135742,0.7113911844060894,0.5803179853963716,0.9532805681228638,0.904982707432966,0.02759871924033086,0.9316633343696594,0.7580212767626198,0.08328931329107657,0.919404923915863,0.7744645818686987,0.1813662354928405,0.9204670786857605,0.7674271069732298,0.08904130439976538,glove-wiki-gigaword-300
A man is playing a basketball.,A man is playing a piano.,1.399999976158142,39,0.27999999523162844,0.9999999403953552,1.0,0.5740782894762886,0.9464871287345886,0.6796685961573758,0.6323156227508137,0.9464871287345886,0.8769619910503907,0.044736969070581625,0.8902876377105713,0.662622450800977,0.11297593079440955,0.8358015418052673,0.6640625367240451,0.19374742231952338,0.8528248071670532,0.662998992444958,0.10092796436188584,glove-wiki-gigaword-300
A toddler walks down a hallway.,A little girl is walking down a hallway.,3.5999999046325684,40,0.7199999809265137,0.17975318431854248,0.3129221991725447,0.21928277251098616,0.9241272211074829,0.6605119796703638,0.4345198724142063,0.9241273403167725,0.8118677338838662,0.043012691154923136,0.9578186869621277,0.7639007768745351,0.14526603271045818,0.975223958492279,0.8589567780330112,0.3397538784580647,0.9693483710289001,0.8284725948859583,0.1765324514911976,glove-wiki-gigaword-300
A plane is landing.,A animated airplane is landing.,2.799999952316284,41,0.5599999904632569,0.07495007663965225,0.13564510067712587,0.18701364338752946,0.9278672337532043,0.6340648533004141,0.5126457734065962,0.9278672337532043,0.8949192588965376,0.01849798371390484,0.9473686218261719,0.7827313461380836,0.0834213600757447,0.9583241939544678,0.8069183892373282,0.3038243295856926,0.9545079469680786,0.7922259569636375,0.12873466212531914,glove-wiki-gigaword-300
A panda is climbing.,A man is climbing a rope.,1.600000023841858,42,0.3200000047683716,0.10871174931526184,0.20605803938945733,0.1981950265626894,0.8699020147323608,0.543909875177697,0.4391687983373107,0.8699020147323608,0.8144116462043609,0.0196669713083868,0.8700072765350342,0.6495725022424014,0.07611874727053945,0.8614941835403442,0.6760366661612527,0.2533152100501316,0.8648689389228821,0.6717437342640128,0.10945251007437315,glove-wiki-gigaword-300
Kids are dancing on stage.,Some people are dancing on stage.,3.0,43,0.6000000000000001,0.543915867805481,0.4635762144495065,0.3994116639058662,0.947066068649292,0.6974813192340099,0.5494617720703429,0.947066068649292,0.8772296672704063,0.032062858794837265,0.9757494926452637,0.8425440790132004,0.10930430437028026,0.9874777793884277,0.9079355243556874,0.25848664988266545,0.98573899269104,0.8960885312495794,0.12637248062915982,glove-wiki-gigaword-300
A man plays a guitar.,A man plays the piano.,1.399999976158142,44,0.27999999523162844,0.9999999403953552,1.0,0.5740782894762886,0.950586199760437,0.6968693923377203,0.5849966139875181,0.9505862593650818,0.9002017710161457,0.027833508440367895,0.9324008822441101,0.7537286306066175,0.09366343810921705,0.9209539294242859,0.7619487129817525,0.25899873782671423,0.9227414131164551,0.7605493920534486,0.10882137291582306,glove-wiki-gigaword-300
A woman is slicing a meat.,A woman is singing on stage.,0.25,45,0.05,0.9999999403953552,1.0,0.634538405288521,0.8350209593772888,0.4820241853565118,0.4294780278638529,0.8350210785865784,0.8010475632094091,0.0308820385018792,0.7724226713180542,0.5190394032605167,0.08326611137549227,0.7380343079566956,0.5573130411996916,0.1735331601961608,0.7438705563545227,0.5356345607587517,0.091414018200482,glove-wiki-gigaword-300
A woman is taking a picture.,A man is playing a guitar.,0.25,46,0.05,0.6998662948608398,0.5692522217802776,0.464702756332639,0.8912388682365417,0.548259261560963,0.5694375497279044,0.8912389874458313,0.8264881748600641,0.04044204507862673,0.8451510667800903,0.6079589885539491,0.09312776605125596,0.8042798042297363,0.6463026381624855,0.13015211894142956,0.8165559768676758,0.6339980917652095,0.07985607452668131,glove-wiki-gigaword-300
The man is riding a horse.,A woman is using a hoe.,0.0,47,0.0,0.6998662948608398,0.5692522217802776,0.464702756332639,0.8479310870170593,0.5001255149140957,0.4436757198382012,0.8479311466217041,0.8080001907162566,0.031851820869294514,0.8033342957496643,0.5606248626914315,0.08407501634274088,0.7550635933876038,0.5803012959550011,0.16833244855770577,0.7714484930038452,0.5750000319250648,0.08661541070780526,glove-wiki-gigaword-300
A man is drilling a hole in a board.,Someone is drilling a hole in a piece of wood.,4.0,48,0.8,0.422209233045578,0.43629969058781914,0.315851217268868,0.948846697807312,0.7081453064703994,0.49617770666250094,0.948846697807312,0.8355806260783301,0.09203540349927102,0.9130460619926453,0.6281640871545373,0.22459531669800903,0.8674577474594116,0.6733580723810365,0.287450333503692,0.8915036916732788,0.6320920671715149,0.2301911738156824,glove-wiki-gigaword-300
A man is fitting silencer on a pistol.,A man is adding a silencer to a gun.,4.5,49,0.9,0.9999999403953552,1.0,0.5740782894762886,0.9422798156738281,0.7033923323839484,0.44144591121230803,0.9422798752784729,0.8300482319851463,0.06661227319465103,0.9225195646286011,0.6726892320002634,0.18604632794129172,0.9070367813110352,0.7052557239770751,0.3704914110299763,0.9124587774276733,0.6876280256488916,0.2036334141626839,glove-wiki-gigaword-300
Two little girls are talking on the phone.,A little girl is walking down the street.,0.5,50,0.1,0.9999999403953552,1.0,0.5645571568637986,0.8657316565513611,0.5322519965931984,0.45411483253149887,0.8657317757606506,0.7690083545237574,0.060378986753454565,0.8594473600387573,0.5803865661218165,0.14555830479946902,0.8439722657203674,0.6777894177248567,0.18408952540095627,0.850651741027832,0.6280727997564658,0.1385715518354084,glove-wiki-gigaword-300
Someone is stirring chili in a kettle.,Someone is stirring a pot of chili with a spoon.,3.799999952316284,51,0.7599999904632568,0.9999998807907104,1.0,0.5357952528559533,0.9328117370605469,0.7038965877175263,0.35758954964796386,0.9328117370605469,0.7845459464645608,0.054622451531798934,0.8996250033378601,0.5937912006506865,0.19140675762529152,0.8681010007858276,0.6196886850422356,0.47725029725312773,0.8825439214706421,0.5978468115553803,0.24512329558684184,glove-wiki-gigaword-300
The woman is cracking eggs into a bowl.,The lady broke raw eggs into a bowl.,4.800000190734863,52,0.9600000381469727,0.4675455093383789,0.3931624116263007,0.3841658998823856,0.9308155179023743,0.6877353752056572,0.4095501503422545,0.9308154582977295,0.845791924855062,0.05534703715895891,0.959403932094574,0.7552405439268048,0.2167818348026812,0.9748035073280334,0.8317561557288636,0.568125049754574,0.9687851071357727,0.7938775879071391,0.2839665290429829,glove-wiki-gigaword-300
A woman puts flour on a piece of meat.,A woman is putting flour onto some meat.,5.0,53,1.0,0.9999999403953552,1.0,0.634538405288521,0.9471379518508911,0.72840495891749,0.41369206822336146,0.9471379518508911,0.8494251476269734,0.06313029873124601,0.9389075636863708,0.7015780498317736,0.20239584661428411,0.9417757987976074,0.764422034722267,0.4327495813119796,0.9366716742515564,0.7192826113799202,0.24392143475717995,glove-wiki-gigaword-300
A man is talking on a phone.,A man is singing to a woman.,0.25,54,0.05,0.9999999403953552,1.0,0.5740782894762886,0.9273932576179504,0.6353644162661547,0.5808944371761527,0.9273932576179504,0.8399370504588951,0.05691342716880645,0.8955848217010498,0.6576475604388254,0.13005440855875572,0.8732336163520813,0.719724519511475,0.16945710807150746,0.8790118098258972,0.687310395812846,0.11489870114300715,glove-wiki-gigaword-300
A man is playing an electronic keyboard.,A man is playing a flute.,1.2000000476837158,55,0.24000000953674316,0.9999999403953552,1.0,0.5740782894762886,0.8984273672103882,0.5837161964378446,0.5032446956214509,0.8984272480010986,0.8259817861094733,0.04248445021479731,0.8297135233879089,0.5547869914777974,0.11633427131869122,0.7826684713363647,0.5723145711063329,0.2490780318132433,0.7932969927787781,0.5630474841624665,0.11719252868945568,glove-wiki-gigaword-300
A man is playing a guitar.,A man is eating a banana.,0.6000000238418579,56,0.12000000476837158,0.9999999403953552,1.0,0.5740782894762886,0.8725039958953857,0.5200505350392837,0.5159783394210051,0.8725041151046753,0.8156533271348924,0.03679048291665454,0.8002482652664185,0.5470804309099482,0.09114048662488951,0.7437586784362793,0.5665811106870784,0.17184416575053288,0.7592882513999939,0.5596389677929141,0.08723127955907767,glove-wiki-gigaword-300
A man is jumping into water.,A man is cutting paper.,0.800000011920929,57,0.1600000023841858,0.9999999403953552,1.0,0.5740782894762886,0.8679986000061035,0.5295779952900224,0.47134072984772524,0.8679986000061035,0.8223297747605871,0.027489061797912752,0.8223603963851929,0.5882388278336502,0.07609011511939286,0.8000226616859436,0.6315841601151426,0.1657223854430447,0.8017942905426025,0.611990327393012,0.0820415630656254,glove-wiki-gigaword-300
A man is playing a guitar.,A guy is playing an instrument.,3.799999952316284,58,0.7599999904632568,0.5454812049865723,0.4693209099536845,0.39442586944477276,0.9314700365066528,0.645500218066877,0.566920340286233,0.9314703345298767,0.8638380480298493,0.04027010597116937,0.906395435333252,0.6879898990882753,0.11706856725089242,0.8819828629493713,0.7057175382397405,0.2463297802882984,0.8892922401428223,0.6970214602249548,0.12171729626364258,glove-wiki-gigaword-300
A young man is playing the piano.,A woman is peeling a prawn.,0.0,59,0.0,0.5203952789306641,0.45161519172589637,0.3864336396511645,0.7902364730834961,0.4323992681668941,0.3427936331047603,0.7902363538742065,0.7525351890526135,0.02995908802074291,0.7084611654281616,0.4322612067709102,0.08251978086718005,0.6366055607795715,0.41931434164766623,0.18535042436997404,0.6606146693229675,0.4266181759314678,0.09369262456405802,glove-wiki-gigaword-300
A woman is mixing ingrediants.,A woman is mixing food in a bowl.,3.5,60,0.7000000000000001,0.9999999403953552,1.0,0.634538405288521,0.9371633529663086,0.6801750471681489,0.5047584315927846,0.9371634721755981,0.7718624369692044,0.03226495318778376,0.8994833827018738,0.5948760514636608,0.10287003559726211,0.8653323650360107,0.6610615912319022,0.24616022119740502,0.8793941736221313,0.6230573229762529,0.12222732370088502,glove-wiki-gigaword-300
Someone is shredding cabbage leaves with a knife.,Someone is chopping some cabbage leaves.,4.5,61,0.9,0.9999998807907104,1.0,0.5357952528559533,0.88776695728302,0.6300698603338074,0.30782882572427067,0.8877670168876648,0.8216260937513877,0.03188649903866634,0.8621407747268677,0.5773470532299155,0.13687318337273074,0.8423856496810913,0.5879007068179615,0.43378425157351885,0.8499872088432312,0.5681819186453085,0.19848351779160714,glove-wiki-gigaword-300
A slow lori walks around.,A animal is walking around.,2.799999952316284,62,0.5599999904632569,0.12728050351142883,0.2382576621359317,0.20499032824399707,0.8449374437332153,0.5133263153190342,0.34407405645212086,0.8449375033378601,0.8397747854759322,0.01574312826515105,0.8657394647598267,0.665939812887152,0.06927957238242498,0.877724289894104,0.6781875268717525,0.24619260383545363,0.8726122379302979,0.6729159244089123,0.11287466081620318,glove-wiki-gigaword-300
A little boy is vacuuming the floor.,A boy is vacuuming.,3.799999952316284,63,0.7599999904632568,0.4547308087348938,0.426271165423744,0.3471683462400047,0.9355477690696716,0.7099549335866014,0.3690451994850438,0.9355477690696716,0.8291883983806883,0.01999869580639433,0.9140960574150085,0.6813337356023698,0.08735547901695605,0.8942838907241821,0.703101556394414,0.31781467866003643,0.9019151926040649,0.6937104380914547,0.13239943286720857,glove-wiki-gigaword-300
A woman is applying eye liner to her eyelid using an eye pencil.,A woman is applying cosmetics to her eyelid.,3.799999952316284,64,0.7599999904632568,0.9999999403953552,1.0,0.634538405288521,0.9095088839530945,0.6665418929094302,0.324563987293492,0.9095088839530945,0.7050255636890301,0.07673789788936147,0.8733789324760437,0.4814942740441579,0.24398232502353412,0.8400972485542297,0.5508227443278397,0.5552099241991406,0.8575204610824585,0.4998513274294557,0.2994915229556879,glove-wiki-gigaword-300
